item_id,price_usd,original_price_usd,discount_percentage,discount_amount_usd,shipping_cost_usd,date_time
387576658290,138.79,,,,76.02,2024-11-18 12:54:10.453214
395774893302,604.4,,,,88.81,2024-11-18 12:54:12.064966
156263496451,525.95,,,,,2024-11-18 12:54:12.840478
315866868935,505.91,,,,,2024-11-18 12:54:13.615176
126316174759,189.21,,,,62.85,2024-11-18 12:54:14.647115
126271037645,214.44,,,,63.72,2024-11-18 12:54:16.311416
126416673163,189.21,,,,65.15,2024-11-18 12:54:17.053616
126635376451,189.21,,,,48.69,2024-11-18 12:54:18.676230
176579361378,100.93,,,,50.52,2024-11-18 12:54:19.953200
126251243892,151.35,163.97,8.0,12.62,,2024-11-18 12:54:20.626209
335657297352,126.15,,,,62.98,2024-11-18 12:54:21.383280
126252365062,176.59,,,,56.47,2024-11-18 12:54:22.134678
116186066548,90.4,,,,72.06,2024-11-18 12:54:23.962097
116361235420,201.82,,,,71.43,2024-11-18 12:54:24.700038
126251852477,138.73,151.35,8.0,12.62,,2024-11-18 12:54:25.410485
296667386115,1249.33,,,,,2024-11-18 12:54:26.649982
276737227888,82.0,,,,66.45,2024-11-18 12:54:27.490493
156193317274,561.49,,,,,2024-11-18 12:54:29.044618
404795598800,119.81,,,,,2024-11-18 12:54:30.178313
387578989004,379.39,,,,,2024-11-18 12:54:30.841354
387576658224,113.55,,,,72.86,2024-11-18 12:54:32.149027
235813505532,94.62,,,,53.64,2024-11-18 12:54:33.472776
123851260846,189.21,,,,70.99,2024-11-18 12:54:34.205452
116263939349,113.5,,,,68.38,2024-11-18 12:54:35.513020
387576685947,113.55,,,,75.15,2024-11-18 12:54:36.291149
126675331057,189.21,,,,,2024-11-18 12:54:37.106653
404283608277,113.5,,,,,2024-11-18 12:54:37.769607
126728231127,227.06,,,,68.89,2024-11-18 12:54:38.554131
126271054471,239.68,,,,64.59,2024-11-18 12:54:39.632392
126271022856,176.59,,,,56.47,2024-11-18 12:54:40.862866
126251913519,163.97,176.59,7.0,12.62,,2024-11-18 12:54:41.629320
126252323642,176.59,,,,56.47,2024-11-18 12:54:42.730933
126251849456,138.73,151.35,8.0,12.62,,2024-11-18 12:54:43.857492
126633943233,239.68,,,,69.32,2024-11-18 12:54:45.434528
126251949126,151.35,163.97,8.0,12.62,,2024-11-18 12:54:47.424256
405242661588,151.4,,,,66.28,2024-11-18 12:54:49.448291
355951540294,105.35,,,,42.16,2024-11-18 12:54:51.137283
166733918037,112.3,,,,49.21,2024-11-18 12:54:53.785802
116187186797,108.07,,,,74.96,2024-11-18 12:54:55.244558
126252361112,176.59,,,,56.47,2024-11-18 12:54:56.015607
167057131399,88.31,,,,58.46,2024-11-18 12:54:56.751308
166517832146,251.1,,,,55.71,2024-11-18 12:54:58.063295
126251252073,151.35,163.97,8.0,12.62,,2024-11-18 12:54:59.208148
315814258601,151.4,,,,63.85,2024-11-18 12:54:59.949846
126252247629,189.21,,,,74.47,2024-11-18 12:55:00.816517
116361492456,214.44,,,,78.35,2024-11-18 12:55:01.849071
126503874538,189.21,,,,70.99,2024-11-18 12:55:03.956831
116361343877,201.82,,,,74.76,2024-11-18 12:55:04.845560
126635458966,189.21,,,,48.69,2024-11-18 12:55:05.643141
365230923693,1247.93,,,,631.35,2024-11-18 12:55:06.536943
126675350858,176.59,,,,,2024-11-18 12:55:08.091337
113885595166,189.21,,,,70.99,2024-11-18 12:55:08.971081
114180731593,113.5,,,,68.38,2024-11-18 12:55:10.283464
126271052283,239.68,,,,64.59,2024-11-18 12:55:12.935011
156205881335,137.54,,,,65.8,2024-11-18 12:55:13.734926
126316179823,189.21,,,,62.85,2024-11-18 12:55:15.013127
126316178434,189.21,,,,65.15,2024-11-18 12:55:15.870805
235571076652,88.33,,,,59.42,2024-11-18 12:55:17.147476
315827508003,113.55,,,,64.97,2024-11-18 12:55:18.349651
116263955015,113.5,,,,68.38,2024-11-18 12:55:19.765501
226240032371,138.79,,,,58.32,2024-11-18 12:55:20.615259
113681666138,201.82,,,,82.62,2024-11-18 12:55:21.487331
126591263305,113.5,,,,68.38,2024-11-18 12:55:24.577958
296201481263,567.77,,,,87.53,2024-11-18 12:55:27.140530
125019927402,201.82,,,,71.43,2024-11-18 12:55:27.987932
126637122227,176.59,,,,62.42,2024-11-18 12:55:28.877775
325713238238,558.61,,,,15.81,2024-11-18 12:55:30.339107
176552945869,151.4,,,,58.76,2024-11-18 12:55:31.413934
126252318532,214.44,,,,66.02,2024-11-18 12:55:33.139068
166035128551,188.01,,,,56.86,2024-11-18 12:55:35.736505
126691903213,189.21,,,,,2024-11-18 12:55:37.590629
126691907554,189.21,,,,,2024-11-18 12:55:38.304328
126582965133,189.21,,,,,2024-11-18 12:55:40.163231
126635460370,189.21,,,,48.69,2024-11-18 12:55:41.025827
404368952776,119.81,,,,,2024-11-18 12:55:42.842144
356133740866,1136.96,,,,,2024-11-18 12:55:44.138471
176551960422,88.31,,,,64.1,2024-11-18 12:55:45.472204
116361241103,201.82,,,,74.91,2024-11-18 12:55:46.205231
126252042511,176.59,,,,,2024-11-18 12:55:47.724575
134892747128,176.59,,,,67.15,2024-11-18 12:55:49.280219
126251862194,151.35,163.97,8.0,12.62,,2024-11-18 12:55:49.943294
126591232914,113.5,,,,68.38,2024-11-18 12:55:50.674956
126715843798,189.21,,,,70.99,2024-11-18 12:55:51.513636
126637248043,151.35,,,,52.26,2024-11-18 12:55:52.371781
404378684392,119.81,,,,,2024-11-18 12:55:53.766333
126251859616,163.97,,,,,2024-11-18 12:55:54.860941
126635453647,189.21,,,,48.69,2024-11-18 12:55:56.701840
387576686037,88.31,,,,74.28,2024-11-18 12:55:57.973579
126675342048,189.21,,,,,2024-11-18 12:55:59.927290
116264111988,113.5,,,,64.97,2024-11-18 12:56:00.686134
126591238183,113.5,,,,68.38,2024-11-18 12:56:01.533159
126251804612,151.35,163.97,8.0,12.62,,2024-11-18 12:56:02.183589
126637111119,176.59,,,,62.42,2024-11-18 12:56:03.099285
114114368433,189.21,,,,70.99,2024-11-18 12:56:05.098799
166039606148,105.99,,,,36.53,2024-11-18 12:56:06.274702
126316182777,189.21,,,,48.69,2024-11-18 12:56:07.079311
315822580810,151.4,,,,66.28,2024-11-18 12:56:08.570121
126633965782,252.3,,,,69.76,2024-11-18 12:56:10.496576
326337139274,341.27,,,,15.81,2024-11-18 12:56:11.191513
324522820499,111.19,,,,,2024-11-18 12:56:12.775395
387576685993,113.55,,,,77.59,2024-11-18 12:56:14.484304
296541386885,164.03,,,,70.13,2024-11-18 12:56:15.368691
126271041443,214.44,,,,66.02,2024-11-18 12:56:17.767268
315669641390,151.4,,,,63.85,2024-11-18 12:56:18.924506
176612499718,113.55,,,,62.53,2024-11-18 12:56:19.612198
134939664602,151.35,,,,66.28,2024-11-18 12:56:20.417771
176558907940,157.71,,,,58.98,2024-11-18 12:56:22.019511
126413949279,126.12,,,,54.72,2024-11-18 12:56:23.891944
126582952469,239.68,,,,69.32,2024-11-18 12:56:25.047884
226279013071,88.26,,,,31.55,2024-11-18 12:56:25.773968
395733015988,100.93,,,,71.43,2024-11-18 12:56:27.511528
315722107072,110.41,,,,62.43,2024-11-18 12:56:29.469954
116263922673,113.5,,,,68.38,2024-11-18 12:56:30.862769
186744150813,126.17,,,,71.8,2024-11-18 12:56:31.813812
387576658256,113.55,,,,75.15,2024-11-18 12:56:32.576177
387576685926,88.31,,,,74.28,2024-11-18 12:56:33.598998
186737844822,126.17,,,,71.8,2024-11-18 12:56:34.358340
235579040119,107.25,,,,63.94,2024-11-18 12:56:35.174098
125235550623,227.06,,,,46.83,2024-11-18 12:56:37.735599
315669641389,151.4,,,,63.85,2024-11-18 12:56:38.523175
296586678757,88.33,,,,50.09,2024-11-18 12:56:39.260295
326011781182,288.57,,,,15.81,2024-11-18 12:56:40.351478
126252354891,176.59,,,,56.47,2024-11-18 12:56:41.111028
395691963799,680.11,,,,87.93,2024-11-18 12:56:42.615859
156280088198,163.97,,,,59.19,2024-11-18 12:56:44.197014
226240029391,151.4,,,,58.76,2024-11-18 12:56:45.387171
126316181204,189.21,,,,62.85,2024-11-18 12:56:46.197199
387576685965,100.93,,,,74.72,2024-11-18 12:56:46.956869
404795592829,119.81,,,,,2024-11-18 12:56:47.981349
226281494454,94.57,,,,31.55,2024-11-18 12:56:48.694304
116254342165,88.26,,,,53.41,2024-11-18 12:56:49.476252
326337139279,341.27,,,,15.81,2024-11-18 12:56:53.059658
116263946663,113.5,,,,68.38,2024-11-18 12:56:54.274452
166519108036,251.1,,,,55.71,2024-11-18 12:56:55.094816
315810924691,97.79,,,,64.43,2024-11-18 12:56:56.022551
176254604492,164.02,,,,66.71,2024-11-18 12:56:56.899386
226358620125,158.42,,,,77.31,2024-11-18 12:56:57.766467
226358963621,158.42,,,,77.31,2024-11-18 12:56:59.303584
387576686002,100.93,,,,74.72,2024-11-18 12:57:00.553713
387576685934,100.93,,,,74.72,2024-11-18 12:57:01.389357
114733052549,113.5,,,,71.86,2024-11-18 12:57:02.254943
387576685932,100.93,,,,77.16,2024-11-18 12:57:03.044090
126728307677,201.82,,,,74.76,2024-11-18 12:57:04.268718
116263927665,113.5,,,,68.38,2024-11-18 12:57:05.122723
387576685941,100.93,,,,74.72,2024-11-18 12:57:05.958349
135174057654,100.93,126.17,20.0,25.24,70.84,2024-11-18 12:57:07.104647
326038922720,278.03,,,,15.81,2024-11-18 12:57:07.766586
387576658280,100.93,,,,74.72,2024-11-18 12:57:08.483278
176575810172,100.93,,,,62.11,2024-11-18 12:57:09.299820
126633919415,239.68,,,,69.32,2024-11-18 12:57:10.583169
145568486735,113.55,,,,60.24,2024-11-18 12:57:12.019220
126576278741,378.48,,,,55.23,2024-11-18 12:57:12.755343
387576658297,138.79,,,,76.02,2024-11-18 12:57:15.158316
162962597811,126.17,,,,37.84,2024-11-18 12:57:16.853510
166459303165,220.82,,,,54.66,2024-11-18 12:57:17.672294
375355519407,630.89,,,,92.72,2024-11-18 12:57:21.305401
126637116328,176.59,,,,62.42,2024-11-18 12:57:22.074202
126633964495,252.3,,,,69.76,2024-11-18 12:57:22.869887
364997575056,88.31,,,,69.07,2024-11-18 12:57:23.675062
126633962408,252.3,,,,69.76,2024-11-18 12:57:26.418256
116263925851,113.5,,,,68.38,2024-11-18 12:57:28.175627
126591259485,113.5,,,,68.38,2024-11-18 12:57:28.912293
126637124891,176.59,,,,62.42,2024-11-18 12:57:30.994068
156272572840,736.75,,,,,2024-11-18 12:57:31.817911
235787892300,201.88,,,,90.05,2024-11-18 12:57:32.735150
126187409112,378.54,,,,69.39,2024-11-18 12:57:35.206140
126633953704,252.3,,,,69.76,2024-11-18 12:57:36.395727
126609355473,239.68,,,,69.32,2024-11-18 12:57:37.213752
126633960562,252.3,,,,69.76,2024-11-18 12:57:38.457941
116342452585,138.79,,,,58.43,2024-11-18 12:57:41.437776
156198574624,525.95,,,,,2024-11-18 12:57:43.230422
226382726686,145.09,,,,52.05,2024-11-18 12:57:44.090128
126728326380,201.82,,,,74.76,2024-11-18 12:57:44.853642
326216145326,593.19,,,,15.81,2024-11-18 12:57:48.692074
126635462820,189.21,,,,48.69,2024-11-18 12:57:49.889174
326337139278,354.98,,,,15.81,2024-11-18 12:57:50.619654
387576686025,100.93,,,,72.43,2024-11-18 12:57:51.860324
196280574782,283.91,,,,70.85,2024-11-18 12:57:54.945585
387576736091,88.31,,,,74.28,2024-11-18 12:57:55.689032
286095308362,685.09,,,,,2024-11-18 12:57:57.689265
114759844920,113.5,,,,68.38,2024-11-18 12:57:58.483457
126633933808,239.68,,,,69.32,2024-11-18 12:58:01.552311
156329092959,547.03,,,,,2024-11-18 12:58:03.063576
204682595257,283.91,,,,70.85,2024-11-18 12:58:04.268928
235746670212,113.55,,,,60.24,2024-11-18 12:58:05.143697
166459623709,220.82,,,,54.66,2024-11-18 12:58:09.282017
126633907170,239.68,,,,69.32,2024-11-18 12:58:10.063759
356135618755,1015.61,,,,,2024-11-18 12:58:10.891504
134880218553,88.31,,,,31.48,2024-11-18 12:58:12.946157
186531111023,490.22,,,,,2024-11-18 12:58:13.683704
115977933623,372.23,,,,69.17,2024-11-18 12:58:14.528182
126633922904,239.68,,,,69.32,2024-11-18 12:58:15.690420
204682604291,283.91,,,,68.41,2024-11-18 12:58:18.242978
126252310339,239.68,,,,66.89,2024-11-18 12:58:18.964000
116361361767,227.06,,,,68.89,2024-11-18 12:58:19.777334
126728442454,227.06,,,,68.89,2024-11-18 12:58:20.690338
166251482071,189.26,,,,56.89,2024-11-18 12:58:22.238978
166459284385,220.82,,,,,2024-11-18 12:58:26.359910
126633945307,239.68,,,,69.32,2024-11-18 12:58:29.500288
235698462361,755.82,,,,,2024-11-18 12:58:30.157443
126576263863,315.39,,,,53.05,2024-11-18 12:58:32.194399
116361234168,201.82,,,,77.92,2024-11-18 12:58:35.209992
356195563761,440.37,,,,73.82,2024-11-18 12:58:38.008992
226147268846,208.2,,,,65.01,2024-11-18 12:58:39.109148
126635456902,189.21,,,,48.69,2024-11-18 12:58:42.389696
116258696427,113.5,,,,68.38,2024-11-18 12:58:43.194876
126576261137,277.53,,,,51.75,2024-11-18 12:58:46.540318
156423177943,536.49,,,,,2024-11-18 12:58:48.299205
326042115212,364.46,,,,15.81,2024-11-18 12:58:49.840948
126633904948,239.68,,,,69.32,2024-11-18 12:58:52.219877
126633910109,239.68,,,,69.32,2024-11-18 12:58:56.553534
166567319398,309.14,,,,57.7,2024-11-18 12:58:58.255529
126633892475,239.68,,,,69.32,2024-11-18 12:58:59.354993
116347006193,474.29,,,,,2024-11-18 12:59:01.392441
156309540259,599.73,,,,,2024-11-18 12:59:05.914086
156263605799,494.33,,,,,2024-11-18 12:59:07.461736
204664171812,314.19,,,,64.38,2024-11-18 12:59:08.762324
365192947479,1422.89,,,,631.35,2024-11-18 12:59:10.743947
326160794449,415.13,,,,83.25,2024-11-18 12:59:11.871885
365232399727,1048.68,,,,631.35,2024-11-18 12:59:12.605043
395494000061,100.93,,,,72.1,2024-11-18 12:59:15.177462
294077794471,162.77,,,,52.65,2024-11-18 12:59:20.035181
285663509731,536.25,,,,86.29,2024-11-18 12:59:22.960768
285954491273,446.66,,,,62.45,2024-11-18 12:59:24.597354
116360227367,315.39,,,,49.87,2024-11-18 12:59:29.106383
166459276369,220.82,,,,41.02,2024-11-18 12:59:29.857000
156245882877,810.53,,,,,2024-11-18 12:59:31.609160
126591255042,113.5,,,,68.38,2024-11-18 12:59:33.712079
325713236988,345.49,,,,15.81,2024-11-18 12:59:35.757257
325978565348,299.11,,,,15.81,2024-11-18 12:59:39.519278
286097784593,548.87,,,,89.89,2024-11-18 12:59:41.098114
156260834047,662.97,,,,,2024-11-18 12:59:44.334537
146187526644,988.61,,,,,2024-11-18 12:59:47.760744
126528020505,693.93,,,,91.88,2024-11-18 12:59:56.445980
156210339235,421.6,,,,,2024-11-18 12:59:57.097030
326016824286,320.19,,,,15.81,2024-11-18 13:00:01.745104
325978565224,320.19,,,,15.81,2024-11-18 13:00:08.129758
156210491919,1052.95,,,,,2024-11-18 13:00:15.667184
156231411664,1116.19,,,,,2024-11-18 13:00:16.561124
325713236963,364.46,,,,15.81,2024-11-18 13:00:22.204747
315958647036,1047.68,,,,631.35,2024-11-18 13:00:25.873128
326016824377,299.11,,,,15.81,2024-11-18 13:00:29.450336
395318465255,83.64,,,,26.49,2024-11-18 13:00:37.523188
166251472237,186.75,,,,56.82,2024-11-18 13:00:42.000910
395794898038,476.4,,,,0.0,2024-11-18 13:01:10.815649
135350312219,700.78,,,,,2024-11-18 13:01:15.442097
326016824327,383.43,,,,15.81,2024-11-18 13:01:20.600199
134983567613,969.74,,,,,2024-11-18 13:01:27.111562
156233191607,873.77,,,,,2024-11-18 13:01:29.869199
405333940860,723.03,,,,120.62,2024-11-18 13:01:36.013833
156138513906,631.35,,,,,2024-11-18 13:01:40.544982
145674404826,843.99,,,,,2024-11-18 13:01:42.544727
405283851983,981.26,,,,101.65,2024-11-18 13:01:43.295923
175613942318,526.27,,,,,2024-11-18 13:01:55.169690
114569995313,94.62,,,,37.85,2024-11-18 13:02:05.572990
156397172176,258.66,,,,42.32,2024-11-18 13:07:16.179799
315431242732,242.41,,,,,2024-11-18 13:07:17.454765
315431242811,242.41,,,,,2024-11-18 13:07:18.346403
305915288841,126.17,,,,34.37,2024-11-18 13:07:19.319363
405259940440,183.74,,,,,2024-11-18 13:07:22.386751
365190167800,239.73,,,,47.96,2024-11-18 13:07:26.780979
296731155571,437.4,,,,,2024-11-18 13:07:33.766442
405211077159,126.17,,,,34.37,2024-11-18 13:07:35.362778
356079210171,156.88,,,,,2024-11-18 13:07:38.262690
387602626687,400.41,,,,,2024-11-18 13:07:38.875249
405304973589,175.23,,,,,2024-11-18 13:07:43.699325
296757074666,481.41,,,,,2024-11-18 13:07:48.162246
325886816418,566.55,,,,36.59,2024-11-18 13:07:54.036118
405155402998,401.85,,,,,2024-11-18 13:07:56.207451
405138538842,307.8,,,,,2024-11-18 13:07:57.365716
266957841002,170.33,,,,39.28,2024-11-18 13:07:59.500731
405138535642,333.46,,,,,2024-11-18 13:08:00.739413
405138535856,161.08,,,,,2024-11-18 13:08:01.763697
166820937457,189.27,,,,39.94,2024-11-18 13:08:04.761028
226195947349,395.06,,,,,2024-11-18 13:08:05.808193
405139110774,400.9,,,,,2024-11-18 13:08:20.930447
205044475996,305.55,,,,,2024-11-18 13:08:27.859859
205032178865,125.78,,,,,2024-11-18 13:08:29.468628
167035710625,499.83,,,,,2024-11-18 13:08:44.827171
395354328868,126.17,,,,31.12,2024-11-18 13:08:53.977721
405304957974,330.6,,,,,2024-11-18 13:09:02.971797
315961345216,416.28,,,,631.35,2024-11-18 13:09:09.214249
235819098154,544.29,,,,48.79,2024-11-18 13:09:10.797638
355683019443,107.19,,,,30.46,2024-11-18 13:09:23.637132
326119858983,692.73,,,,36.59,2024-11-18 13:09:30.147205
235798203283,321.76,,,,41.12,2024-11-18 13:09:35.271938
156392097947,452.17,,,,,2024-11-18 13:09:47.288352
314975071648,88.31,,,,,2024-11-18 13:09:48.001920
267040481499,664.99,,,,,2024-11-18 13:09:54.483453
314975067966,95.27,,,,,2024-11-18 13:09:58.895142
314968406243,103.18,,,,,2024-11-18 13:10:00.268216
204983472579,336.23,,,,,2024-11-18 13:10:14.017908
205043529433,125.78,,,,,2024-11-18 13:10:28.248661
395354328862,126.17,,,,34.37,2024-11-18 13:10:31.973670
386290853462,110.24,,,,,2024-11-18 13:10:36.651504
175052907752,632.28,,,,,2024-11-18 13:10:40.708834
205032200414,125.78,,,,,2024-11-18 13:10:56.927271
314966284527,87.68,,,,,2024-11-18 13:11:07.238425
386290853508,123.64,,,,,2024-11-18 13:11:21.607269
267042545710,471.46,,,,,2024-11-18 13:11:29.052217
353863252943,85.55,,,,0.0,2024-11-18 13:12:16.118763
226432747795,92.1,,,,29.94,2024-11-18 13:12:38.125967
135138273492,584.96,,,,44.29,2024-11-18 13:13:22.171036
156453228443,726.21,,,,,2024-11-18 13:13:39.021277
314966252019,116.84,,,,,2024-11-18 13:13:40.256032
196083556478,107.61,,,,,2024-11-18 13:13:46.736045
196084977442,120.62,,,,,2024-11-18 13:13:48.549061
286109399017,642.94,,,,115.94,2024-11-18 13:14:06.357359
156133267460,504.87,,,,,2024-11-18 13:14:09.138530
284882383933,246.05,,,,47.71,2024-11-18 13:14:10.504350
156133321615,525.95,,,,,2024-11-18 13:14:12.622238
314966279833,123.64,,,,,2024-11-18 13:14:13.442293
155986426884,420.55,,,,,2024-11-18 13:14:19.713670
156200120976,789.45,,,,,2024-11-18 13:14:23.186792
156262221111,771.53,,,,,2024-11-18 13:14:26.221007
156348624356,590.08,,,,,2024-11-18 13:14:26.998786
114596271334,82.0,,,,22.71,2024-11-18 13:14:29.345316
124502432325,151.42,,,,29.02,2024-11-18 13:14:32.024315
124538208383,189.27,,,,22.71,2024-11-18 13:14:37.599110
114642162948,189.27,,,,29.02,2024-11-18 13:14:39.150160
124502557847,107.24,,,,29.02,2024-11-18 13:14:39.993126
124502409480,164.03,,,,29.02,2024-11-18 13:14:40.916988
124538208399,189.27,,,,29.02,2024-11-18 13:14:41.791880
114642162938,189.27,,,,29.02,2024-11-18 13:14:42.581163
114596013880,103.45,,,,25.24,2024-11-18 13:14:44.429642
114642162952,189.27,,,,29.02,2024-11-18 13:14:45.262184
124538208389,189.27,,,,29.02,2024-11-18 13:14:46.597656
176639856228,316.09,,,,,2024-11-18 13:21:32.323198
315911089455,309.13,,,,59.23,2024-11-18 13:21:34.128988
356275008417,271.27,,,,45.32,2024-11-18 13:21:34.870767
356080314910,217.99,,,,,2024-11-18 13:21:36.195232
226431370616,252.35,,,,44.67,2024-11-18 13:21:37.058101
167019524601,220.82,,,,43.58,2024-11-18 13:21:37.808890
387595322974,327.35,,,,,2024-11-18 13:21:38.555892
356195128363,238.96,,,,,2024-11-18 13:21:39.765482
356275019146,378.53,,,,52.05,2024-11-18 13:21:40.590018
356080289854,315.0,,,,,2024-11-18 13:21:41.496058
405342573250,113.55,,,,24.34,2024-11-18 13:21:42.807683
395354328876,227.11,,,,34.6,2024-11-18 13:21:43.692884
167046891215,100.94,,,,27.13,2024-11-18 13:21:44.510355
305890766925,403.76,,,,49.89,2024-11-18 13:21:45.309764
305900687103,88.31,,,,26.69,2024-11-18 13:21:46.373419
356141050454,286.0,,,,,2024-11-18 13:21:47.454186
156329289418,515.41,,,,,2024-11-18 13:21:48.368495
155793760091,375.89,,,,,2024-11-18 13:21:49.217296
135183677755,124.92,,,,29.78,2024-11-18 13:21:50.035440
156117624391,578.65,,,,,2024-11-18 13:21:50.839528
326306118269,919.85,,,,36.59,2024-11-18 13:21:52.387534
176471490333,946.48,,,,,2024-11-18 13:21:53.277513
395888018873,113.55,,,,24.34,2024-11-18 13:21:54.973735
205099106371,315.44,,,,54.4,2024-11-18 13:21:56.349308
166957441492,82.02,,,,23.25,2024-11-18 13:21:58.147626
405306690432,304.01,,,,,2024-11-18 13:22:00.298504
405222513314,467.35,,,,,2024-11-18 13:22:02.929528
326306119408,919.85,,,,36.59,2024-11-18 13:22:03.784084
134934166853,88.31,,,,29.8,2024-11-18 13:22:05.871498
326303571848,882.0,,,,36.59,2024-11-18 13:22:07.344427
326303558658,882.0,,,,36.59,2024-11-18 13:22:11.984520
326280712740,919.85,,,,36.59,2024-11-18 13:22:15.837029
156471323931,420.55,,,,,2024-11-18 13:22:32.414480
134966825227,151.4,,,,31.99,2024-11-18 13:22:34.811249
326297243073,919.85,,,,64.38,2024-11-18 13:22:57.940471
325274463415,882.0,,,,36.59,2024-11-18 13:23:09.560113
315897180370,836.88,,,,631.35,2024-11-18 13:23:15.686202
285102411207,151.42,,,,33.79,2024-11-18 13:23:16.549713
395350413138,151.42,,,,25.65,2024-11-18 13:23:17.980828
395354328886,176.64,,,,26.52,2024-11-18 13:23:18.950123
395354328894,201.88,,,,33.73,2024-11-18 13:23:25.428884
134916408585,88.31,,,,23.47,2024-11-18 13:23:41.742542
156192519202,684.05,,,,,2024-11-18 13:23:44.159901
134550202996,82.0,,,,19.68,2024-11-18 13:23:48.194404
156131557827,525.95,,,,,2024-11-18 13:23:56.828421
134896590457,88.31,,,,23.47,2024-11-18 13:23:59.879798
134859557354,88.31,,,,23.47,2024-11-18 13:24:05.251319
156023023180,631.35,,,,,2024-11-18 13:24:09.147147
386288122040,130.03,,,,,2024-11-18 13:24:11.866665
156138496488,652.43,,,,,2024-11-18 13:24:13.086882
155958681061,568.11,,,,,2024-11-18 13:24:17.602883
146165879921,523.24,,,,,2024-11-18 13:24:19.262738
156117590263,768.37,,,,,2024-11-18 13:24:22.450317
285992928445,429.0,,,,44.82,2024-11-18 13:29:52.985247
315431242665,400.51,,,,,2024-11-18 13:29:53.791283
356257134443,397.45,,,,43.73,2024-11-18 13:29:56.312247
226450346951,560.79,,,,,2024-11-18 13:29:57.420246
